tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;total;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo;puntos;term;rec;ron;multi
10848;05/01/2021;31/01/2021;101008;0;0;3992;105000;;;due;5599;8;0;2;yes;0;%;Monterrey;television;10Megas;0;0;no;Activo;0
10849;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5600;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10850;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5601;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10851;05/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;5602;8;0;2;yes;0;%;Monterrey;television;3Megas;0;0;no;Activo;0
10852;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5603;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10853;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5604;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10854;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5605;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10855;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5606;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10856;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5608;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10857;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5609;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10858;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5610;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10859;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5611;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10860;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5612;8;0;2;yes;0;%;Monterrey;television;5Megas;0;0;no;Activo;0
10861;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5613;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10862;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5614;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10863;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5615;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10864;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5616;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10865;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5617;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10866;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5618;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10867;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5619;8;0;2;yes;0;%;Monterrey;television;5Megas;0;0;no;Activo;0
10868;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5620;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10869;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5621;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10870;05/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;5622;8;0;2;yes;0;%;Monterrey;television;3Megas;0;0;no;Activo;0
10871;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5623;8;0;2;yes;0;%;Monterrey;television;5Megas;0;0;no;Activo;0
10872;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5624;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10873;05/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;5625;8;0;2;yes;0;%;Monterrey;television;3Megas;0;0;no;Activo;0
10874;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5626;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10875;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5627;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10876;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5630;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10877;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5631;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10878;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5632;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10879;05/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;5633;8;0;2;yes;0;%;Monterrey;television;3Megas;0;0;no;Activo;0
10880;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5634;8;0;1;yes;0;%;Monterrey;Television;no;0;0;no;Activo;0
10881;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5635;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10882;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5636;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10883;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5637;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10884;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5638;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10885;05/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;5639;8;0;2;yes;0;%;Monterrey;television;3Megas;0;0;no;Activo;0
10886;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5640;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10887;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5641;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10888;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5642;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10889;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5643;8;0;2;yes;0;%;Monterrey;television;5Megas;0;0;no;Activo;0
10890;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5644;8;0;2;yes;0;%;Monterrey;television;5Megas;0;0;no;Activo;0
10891;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5645;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10892;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5646;8;0;2;yes;0;%;Monterrey;television;5Megas;0;0;no;Activo;0
10893;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5647;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10894;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5648;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10895;05/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;5649;8;0;2;yes;0;%;Monterrey;television;3Megas;0;0;no;Activo;0
10896;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5650;8;0;2;yes;0;%;Monterrey;television;5Megas;0;0;no;Activo;0
10897;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5651;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10898;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5652;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10899;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5653;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10900;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5654;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10901;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5655;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10902;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5656;8;0;2;yes;0;%;Monterrey;television;5Megas;0;0;no;Activo;0
10903;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5657;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10904;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5658;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10905;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5659;8;0;2;yes;0;%;Monterrey;television;5Megas;0;0;no;Activo;0
10906;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5660;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10907;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5661;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10908;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5662;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10909;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5663;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10910;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5665;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10911;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5666;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10912;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5667;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10913;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5668;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10914;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5670;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10915;05/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;5671;8;0;2;yes;0;%;Monterrey;television;3Megas;0;0;no;Activo;0
10916;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5672;8;0;2;yes;0;%;Monterrey;television;5Megas;0;0;no;Activo;0
10917;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5673;8;0;2;yes;0;%;Monterrey;television;5Megas;0;0;no;Activo;0
10918;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5674;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10919;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5675;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10920;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5677;8;0;2;yes;0;%;Monterrey;television;5Megas;0;0;no;Activo;0
10921;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5678;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10922;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5679;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10923;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5680;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10924;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5681;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10925;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5682;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10926;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5683;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10927;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5684;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10928;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5685;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10929;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5686;8;0;2;yes;0;%;Monterrey;television;5Megas;0;0;no;Activo;0
10930;05/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;5687;8;0;2;yes;0;%;Monterrey;television;3Megas;0;0;no;Activo;0
10931;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5688;8;0;2;yes;0;%;Monterrey;television;5Megas;0;0;no;Activo;0
10932;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5689;8;0;2;yes;0;%;Monterrey;television;5Megas;0;0;no;Activo;0
10933;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5690;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10934;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5691;8;0;1;yes;0;%;Monterrey;television;no;0;0;no;Activo;0
10935;05/01/2021;31/01/2021;51008;0;0;3992;55000;;;due;5692;8;0;2;yes;0;%;Monterrey;television;3Megas;0;0;no;Activo;0
10936;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5762;26;0;2;yes;0;%;monterrey;Television;5Megas;0;2;;Activo;0
10937;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5766;26;0;2;yes;0;%;monterrey;Television;5Megas;0;2;;Activo;0
10938;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5042;26;0;1;yes;0;%;Monterrey;Television;no;0;2;;Activo;0
10939;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5771;26;0;1;yes;0;%;monterrey;Television;no;0;2;;Activo;0
10940;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5772;26;0;1;yes;0;%;monterrey;Television;no;0;2;;Activo;0
10941;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5778;26;0;1;yes;0;%;Monterrey;Television;no;0;2;;Activo;0
10942;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5779;26;0;2;yes;0;%;monterrey;Television;5Megas;0;2;;Activo;0
10943;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5780;26;0;2;yes;0;%;monterrey;Television;5Megas;0;2;;Activo;0
10944;05/01/2021;31/01/2021;55000;0;0;0;55000;;;due;5781;8;0;0;no;0;%;monterrey;no;5MegasSolo;0;0;;Activo;0
10945;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5758;26;0;2;yes;0;%;monterrey;Television;5Megas;0;2;;Activo;0
10946;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5788;26;0;2;yes;0;%;monterrey;Television;5Megas;0;2;;Activo;0
10947;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5789;26;0;1;yes;0;%;monterrey;Television;no;0;2;;Activo;0
10948;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5793;26;0;2;yes;0;%;monterrey;Television;5Megas;0;2;;Activo;0
10949;05/01/2021;31/01/2021;101008;0;0;3992;105000;;;due;5794;26;0;2;yes;0;%;monterrey;Television;10Megas;0;2;;Activo;0
10950;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5795;26;0;1;yes;0;%;monterrey;Television;no;0;2;;Activo;0
10951;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;5796;26;0;2;yes;0;%;monterrey;Television;5Megas;0;2;;Activo;0
10952;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5797;26;0;1;yes;0;%;monterrey;Television;no;0;2;;Activo;0
10953;05/01/2021;31/01/2021;61008;0;0;3992;65000;;;due;649;26;0;2;yes;0;%;monterrey;Television;5Megas;0;2;;Activo;0
10954;05/01/2021;31/01/2021;21008;0;0;3992;25000;;;due;5798;26;0;1;yes;0;%;monterrey;Television;no;0;2;;Activo;0
