tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;total;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo ;punto;term;rec;ron;multi;saldo anterior ;;;
20327;05/02/2021;28/02/2021;32298;0;0;3992;36290;;;due;11738;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11290;;;
20328;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11739;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20329;05/02/2021;28/02/2021;72137;0;0;3992;76129;;;due;11740;8;;3;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;21129;;;
20330;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11741;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20331;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11742;8;;2;yes;0;%;Villanueva;Television;3MegasV;no;0;no;Cortado;0;-45000;;;
20332;05/02/2021;28/02/2021;44008;0;0;3992;48000;;;due;11743;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;23000;;;
20333;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;11744;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20334;05/02/2021;28/02/2021;88750;0;0;3992;92742;;;due;11745;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;67742;;;
20335;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;11746;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20336;05/02/2021;28/02/2021;41169;0;0;3992;45161;;;due;11747;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;20161;;;
20337;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11748;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20338;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11749;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20339;05/02/2021;28/02/2021;37008;0;0;3992;41000;;;due;11750;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;16000;;;
20340;05/02/2021;28/02/2021;35524;0;0;3992;39516;;;due;11751;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;14516;;;
20341;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11752;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20342;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;11753;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20343;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11754;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20344;05/02/2021;28/02/2021;38508;0;0;3992;42500;;;due;11755;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;17500;;;
20345;05/02/2021;28/02/2021;56492;0;0;3992;60484;;;due;11756;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;35484;;;
20346;05/02/2021;28/02/2021;46841;0;0;3992;50833;;;due;11757;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25833;;;
20347;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11758;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20348;05/02/2021;28/02/2021;69422;0;0;3992;73414;;;due;11759;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;48414;;;
20349;05/02/2021;28/02/2021;67782;0;0;3992;71774;;;due;11760;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;46774;;;
20350;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11761;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20351;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11762;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20352;05/02/2021;28/02/2021;58911;0;0;3992;62903;;;due;11763;8;;3;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;7903;;;
20353;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11764;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20354;05/02/2021;28/02/2021;44089;0;0;3992;48081;;;due;11765;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;23081;;;
20355;05/02/2021;28/02/2021;58911;0;0;3992;62903;;;due;11766;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;37903;;;
20356;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;11767;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20357;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11768;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20358;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11769;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20359;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11770;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20360;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11771;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20361;05/02/2021;28/02/2021;44395;0;0;3992;48387;;;due;11772;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;23387;;;
20362;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11773;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20363;05/02/2021;28/02/2021;45031;0;0;3992;49023;;;due;11774;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;24023;;;
20364;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11775;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20365;05/02/2021;28/02/2021;58616;0;0;3992;62608;;;due;11776;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;37608;;;
20366;05/02/2021;28/02/2021;124438;0;0;3992;128430;;;due;11777;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;103430;;;
20367;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11778;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20368;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;11779;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;35000;;;
20369;05/02/2021;28/02/2021;58911;0;0;3992;62903;;;due;11780;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;37903;;;
20370;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11781;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20371;05/02/2021;28/02/2021;40175;0;0;3992;44167;;;due;11782;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;19167;;;
20372;05/02/2021;28/02/2021;56492;0;0;3992;60484;;;due;11783;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;35484;;;
20373;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11784;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20374;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11785;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20375;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11786;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20376;05/02/2021;28/02/2021;88008;0;0;3992;92000;;;due;11787;8;;3;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;37000;;;
20377;05/02/2021;28/02/2021;63137;0;0;3992;67129;;;due;11788;8;;3;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;12129;;;
20378;05/02/2021;28/02/2021;42675;0;0;3992;46667;;;due;11789;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;21667;;;
20379;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11790;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20380;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11791;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20381;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11792;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20382;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11793;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20383;05/02/2021;28/02/2021;51169;0;0;3992;55161;;;due;11794;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;30161;;;
20384;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11795;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20385;05/02/2021;28/02/2021;40175;0;0;3992;44167;;;due;11796;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;19167;;;
20386;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11797;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20387;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11798;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20388;05/02/2021;28/02/2021;42675;0;0;3992;46667;;;due;11799;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;21667;;;
20389;05/02/2021;28/02/2021;23387;0;0;0;23387;;;due;11800;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-1613;;;
20390;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11801;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20391;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11802;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20392;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11803;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20393;05/02/2021;28/02/2021;103508;0;0;3992;107500;;;due;11804;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;82500;;;
20394;05/02/2021;28/02/2021;75847;0;0;3992;79839;;;due;11805;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;54839;;;
20395;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;11806;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;50000;;;
20396;05/02/2021;28/02/2021;41976;0;0;3992;45968;;;due;11807;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;20968;;;
20397;05/02/2021;28/02/2021;67675;0;0;3992;71667;;;due;11808;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;46667;;;
20398;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11809;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20399;05/02/2021;28/02/2021;74957;0;0;3992;78949;;;due;11810;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;53949;;;
20400;05/02/2021;28/02/2021;24000;0;0;0;24000;;;due;11811;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-1000;;;
20401;05/02/2021;28/02/2021;67782;0;0;3992;71774;;;due;11812;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;46774;;;
20402;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11813;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20403;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;11814;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;50000;;;
20404;05/02/2021;28/02/2021;93535;0;0;3992;97527;;;due;11815;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;72527;;;
20405;05/02/2021;28/02/2021;44008;0;0;3992;48000;;;due;11816;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;23000;;;
20406;05/02/2021;28/02/2021;36841;0;0;3992;40833;;;due;11817;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;15833;;;
20407;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11818;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20408;05/02/2021;28/02/2021;100175;0;0;3992;104167;;;due;11819;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;79167;;;
20409;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11820;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20410;05/02/2021;28/02/2021;49745;0;0;3992;53737;;;due;11821;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;28737;;;
20411;05/02/2021;28/02/2021;31659;0;0;3992;35651;;;due;11822;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;10651;;;
20412;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11823;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20413;05/02/2021;28/02/2021;112675;0;0;3992;116667;;;due;11824;8;;3;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;61667;;;
20414;05/02/2021;28/02/2021;37943;0;0;3992;41935;;;due;11825;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;16935;;;
20415;05/02/2021;28/02/2021;63750;0;0;3992;67742;;;due;11826;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;42742;;;
20416;05/02/2021;28/02/2021;105175;0;0;3992;109167;;;due;11827;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;84167;;;
20417;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11828;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20418;05/02/2021;28/02/2021;41841;0;0;3992;45833;;;due;11829;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;20833;;;
20419;05/02/2021;28/02/2021;44008;0;0;3992;48000;;;due;11830;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;23000;;;
20420;05/02/2021;28/02/2021;60663;0;0;3992;64655;;;due;11831;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;39655;;;
20421;05/02/2021;28/02/2021;45408;0;0;3992;49400;;;due;11832;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;24400;;;
20422;05/02/2021;28/02/2021;41169;0;0;3992;45161;;;due;11833;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;20161;;;
20423;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11834;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20424;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11835;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20425;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;11836;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20426;05/02/2021;28/02/2021;37943;0;0;3992;41935;;;due;11837;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;16935;;;
20427;05/02/2021;28/02/2021;36008;0;0;3992;40000;;;due;11838;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;15000;;;
20428;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11839;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20429;05/02/2021;28/02/2021;87864;0;0;3992;91856;;;due;11840;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;66856;;;
20430;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11841;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20431;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11842;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20432;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11843;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20433;05/02/2021;28/02/2021;12000;0;0;0;12000;;;due;11844;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-13000;;;
20434;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11845;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20435;05/02/2021;28/02/2021;74073;0;0;3992;78065;;;due;11846;8;;3;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;23065;;;
20436;05/02/2021;28/02/2021;25036;0;0;3992;29028;;;due;11847;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;4028;;;
20437;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11848;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20438;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11849;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20439;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11850;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20440;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11851;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20441;05/02/2021;28/02/2021;43508;0;0;3992;47500;;;due;11852;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;22500;;;
20442;05/02/2021;28/02/2021;26236;0;0;3992;30228;;;due;11853;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;5228;;;
20443;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11854;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20444;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11855;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20445;05/02/2021;28/02/2021;46030;0;0;3992;50022;;;due;11856;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25022;;;
20446;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11857;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20447;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;11858;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;50000;;;
20448;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11859;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20449;05/02/2021;28/02/2021;59051;0;0;3992;63043;;;due;11860;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;38043;;;
20450;05/02/2021;28/02/2021;35175;0;0;3992;39167;;;due;11861;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;14167;;;
20451;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11862;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20452;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11863;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20453;05/02/2021;28/02/2021;92675;0;0;3992;96667;;;due;11864;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;71667;;;
20454;05/02/2021;28/02/2021;85175;0;0;3992;89167;;;due;11865;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;64167;;;
20455;05/02/2021;28/02/2021;88508;0;0;3992;92500;;;due;11866;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;67500;;;
20456;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11867;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20457;05/02/2021;28/02/2021;50008;0;0;3992;54000;;;due;11868;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;29000;;;
20458;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11869;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20459;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11870;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20460;05/02/2021;28/02/2021;23208;0;0;3992;27200;;;due;11871;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;2200;;;
20461;05/02/2021;28/02/2021;71008;0;0;3992;75000;;;due;11872;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;50000;;;
20462;05/02/2021;28/02/2021;40175;0;0;3992;44167;;;due;11873;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;19167;;;
20463;05/02/2021;28/02/2021;109073;0;0;3992;113065;;;due;11874;8;;3;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;58065;;;
20464;05/02/2021;28/02/2021;24000;0;0;0;24000;;;due;11875;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-1000;;;
20465;05/02/2021;28/02/2021;24000;0;0;0;24000;;;due;11876;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-1000;;;
20466;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11877;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20467;05/02/2021;28/02/2021;76841;0;0;3992;80833;;;due;11878;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;55833;;;
20468;05/02/2021;28/02/2021;76008;0;0;3992;80000;;;due;11879;8;;3;yes;0;%;Villanueva;Television;5MegasV;no;0;no;Cortado;0;25000;;;
20469;05/02/2021;28/02/2021;78266;0;0;3992;82258;;;due;11880;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;57258;;;
20470;05/02/2021;28/02/2021;117377;0;0;3992;121369;;;due;11881;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;96369;;;
20471;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;11882;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20472;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11883;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20473;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11884;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20474;05/02/2021;28/02/2021;54073;0;0;3992;58065;;;due;11885;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;33065;;;
20475;05/02/2021;28/02/2021;92675;0;0;3992;96667;;;due;11886;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;71667;;;
20476;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11887;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20477;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11888;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20478;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11889;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20479;05/02/2021;28/02/2021;62675;0;0;3992;66667;;;due;11890;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;41667;;;
20480;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11891;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20481;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;11892;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20482;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;11893;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20483;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11894;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20484;05/02/2021;28/02/2021;70175;0;0;3992;74167;;;due;11895;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;49167;;;
20485;05/02/2021;28/02/2021;39341;0;0;3992;43333;;;due;11896;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;18333;;;
20486;05/02/2021;28/02/2021;39881;0;0;3992;43873;;;due;11897;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;18873;;;
20487;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11898;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20488;05/02/2021;28/02/2021;84341;0;0;3992;88333;;;due;11899;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;63333;;;
20489;05/02/2021;28/02/2021;59223;0;0;3992;63215;;;due;11900;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;38215;;;
20490;05/02/2021;28/02/2021;32008;0;0;3992;36000;;;due;11901;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;11000;;;
20491;05/02/2021;28/02/2021;46008;0;0;3992;50000;;;due;11902;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;25000;;;
20492;05/02/2021;28/02/2021;56008;0;0;3992;60000;;;due;11903;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;35000;;;
20493;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11904;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20494;05/02/2021;28/02/2021;72675;0;0;3992;76667;;;due;11905;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;51667;;;
20495;05/02/2021;28/02/2021;42782;0;0;3992;46774;;;due;11906;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;21774;;;
20496;05/02/2021;28/02/2021;88750;0;0;3992;92742;;;due;11907;8;;2;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;67742;;;
20497;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11908;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20498;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11909;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
20499;05/02/2021;28/02/2021;0;0;0;0;0;Cash;;paid;11910;8;;1;yes;0;%;Villanueva;Television;no;no;0;no;Cortado;0;-25000;;;
